player,team,matches,format,runs,balls_x,fours,sixes,outs,average,strike_rate,boundary_runs,boundary_percent,balls_per_boundary_x,balls_y,runs_conceded,wickets,dot_balls,fours_conceded,sixes_conceded,overs,economy,bowling_average,bowling_strike_rate,dot_ball_percent,boundary_runs_conceded,boundary_percent_conceded,balls_per_boundary_y,role,batting_score,bowling_score,overall_score
Faheem Ashraf,Pakistan,80,T20I,549.0,408.0,37.0,31.0,38.0,14.45,134.56,334.0,60.84,6.0,1165.0,1532.0,57.0,438.0,143.0,53.0,194.2,7.89,26.88,20.44,37.6,890.0,58.09,5.94,Utility,71.772,40.870000000000005,112.64200000000001
Anshuman Rath,Hong Kong,80,T20I,2307.0,1877.0,233.0,57.0,67.0,34.43,122.91,1274.0,55.22,6.47,220.0,291.0,7.0,66.0,19.0,13.0,36.7,7.93,41.57,31.43,30.0,154.0,52.92,6.88,Utility,73.98,19.150000000000002,93.13000000000001
YS Chahal,India,80,T20I,6.0,13.0,0.0,0.0,2.0,3.0,46.15,0.0,0.0,0.0,1820.0,2431.0,96.0,584.0,135.0,129.0,303.3,8.02,25.32,18.96,32.09,1314.0,54.05,6.89,Utility,19.66,54.71800000000001,74.37800000000001
H Ssenyondo,Uganda,80,T20I,25.0,51.0,0.0,0.0,5.0,5.0,49.02,0.0,0.0,0.0,1635.0,1484.0,100.0,780.0,69.0,56.0,272.5,5.45,14.84,16.35,47.71,612.0,41.24,13.08,Bowler,21.608000000000004,72.292,93.9
BA King,West Indies,80,T20I,1903.0,1461.0,205.0,85.0,74.0,25.72,130.25,1330.0,69.89,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,76.36600000000001,50.0,126.36600000000001
CH Gayle,West Indies,79,T20I,1932.0,1479.0,159.0,128.0,67.0,28.84,130.63,1404.0,72.67,5.15,394.0,451.0,20.0,109.0,19.0,11.0,65.7,6.86,22.55,19.7,27.66,142.0,31.49,13.13,Utility,78.322,29.232,107.554
K Bhurtel,Nepal,79,T20I,2309.0,1745.0,216.0,112.0,70.0,32.99,132.32,1536.0,66.52,5.32,441.0,506.0,30.0,165.0,23.0,28.0,73.5,6.88,16.87,14.7,37.41,260.0,51.38,8.65,All-Rounder,79.428,35.082,114.50999999999999
SO Hetmyer,West Indies,79,T20I,1573.0,1157.0,109.0,95.0,60.0,26.22,135.96,1006.0,63.95,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,77.66200000000002,50.0,127.66200000000002
ZE Green,Namibia,79,T20I,689.0,646.0,60.0,13.0,39.0,17.67,106.66,318.0,46.15,8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,58.962,50.0,108.962
JP Duminy,South Africa,79,T20I,1880.0,1534.0,136.0,68.0,47.0,40.0,122.56,952.0,50.64,7.52,476.0,607.0,21.0,143.0,45.0,19.0,79.3,7.65,28.9,22.67,30.04,294.0,48.43,7.44,Utility,75.152,26.157999999999998,101.31
MH Cross,Scotland,79,T20I,1253.0,1105.0,111.0,29.0,55.0,22.78,113.39,618.0,49.32,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,64.33200000000001,50.0,114.33200000000001
Sulaimon Runsewe,Nigeria,79,T20I,1407.0,1372.0,145.0,17.0,67.0,21.0,102.55,682.0,48.47,8.47,34.0,50.0,3.0,9.0,3.0,2.0,5.7,8.77,16.67,11.33,26.47,24.0,48.0,6.8,Utility,59.114000000000004,12.644000000000002,71.75800000000001
JM Bairstow,England,79,T20I,1667.0,1243.0,147.0,76.0,55.0,30.31,134.11,1044.0,62.63,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,78.294,50.0,128.29399999999998
B Muzarabani,Zimbabwe,79,T20I,48.0,71.0,6.0,1.0,13.0,3.69,67.61,30.0,62.5,10.14,1701.0,1976.0,90.0,732.0,193.0,50.0,283.5,6.97,21.96,18.9,43.03,1072.0,54.25,7.0,Utility,41.019999999999996,59.75600000000001,100.77600000000001
GD Arta,Indonesia,78,T20I,572.0,684.0,33.0,30.0,45.0,12.71,83.63,312.0,54.55,10.86,941.0,952.0,46.0,442.0,54.0,46.0,156.8,6.07,20.7,20.46,46.97,492.0,51.68,9.41,Utility,49.446,47.443999999999996,96.88999999999999
Yasim Murtaza,Hong Kong,78,T20I,893.0,783.0,63.0,39.0,51.0,17.51,114.05,486.0,54.42,7.68,1593.0,1690.0,84.0,675.0,88.0,81.0,265.5,6.37,20.12,18.96,42.37,838.0,49.59,9.43,Utility,63.50800000000001,60.224000000000004,123.73200000000001
PVD Chameera,Sri Lanka,78,T20I,117.0,158.0,9.0,1.0,23.0,5.09,74.05,42.0,35.9,15.8,1790.0,2343.0,96.0,657.0,215.0,72.0,298.3,7.85,24.41,18.65,36.7,1292.0,55.14,6.24,Utility,38.836,56.49000000000001,95.32600000000001
Ahmad Ramdoni,Indonesia,77,T20I,836.0,990.0,61.0,29.0,41.0,20.39,84.44,418.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,51.932,50.0,101.932
TM Dilshan,Sri Lanka,77,T20I,1747.0,1497.0,210.0,29.0,63.0,27.73,116.7,1014.0,58.04,6.26,261.0,315.0,9.0,81.0,16.0,13.0,43.5,7.24,35.0,29.0,31.03,142.0,45.08,9.0,Utility,69.38000000000001,23.605999999999998,92.986
L Tucker,Ireland,77,T20I,1576.0,1279.0,146.0,42.0,59.0,26.71,123.22,836.0,53.05,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,70.58200000000001,50.0,120.58200000000001
S Sesazi,Uganda,77,T20I,1970.0,1676.0,204.0,71.0,65.0,30.31,117.54,1242.0,63.05,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,71.75,50.0,121.75
Sohail Ahmed,Bahrain,76,T20I,1879.0,1602.0,125.0,78.0,42.0,44.74,117.29,968.0,51.52,7.89,118.0,155.0,4.0,46.0,8.0,9.0,19.7,7.87,38.75,29.5,38.98,86.0,55.48,6.94,Utility,75.11600000000001,20.046,95.162
SK Raina,India,76,T20I,1549.0,1208.0,138.0,57.0,52.0,29.79,128.23,894.0,57.71,6.19,362.0,450.0,13.0,100.0,18.0,21.0,60.3,7.46,34.62,27.85,27.62,198.0,44.0,9.28,Utility,74.75,23.424,98.174
MRJ Watt,Scotland,76,T20I,319.0,284.0,28.0,7.0,27.0,11.81,112.32,154.0,48.28,8.11,1682.0,1947.0,87.0,610.0,121.0,73.0,280.3,6.95,22.38,19.33,36.27,922.0,47.35,8.67,Utility,59.308,57.304,116.612
K Rabada,South Africa,76,T20I,184.0,167.0,18.0,6.0,12.0,15.33,110.18,108.0,58.7,6.96,1733.0,2328.0,78.0,672.0,219.0,97.0,288.8,8.06,29.85,22.22,38.78,1458.0,62.63,5.48,Utility,61.944,48.656,110.6
Zeeshan Ali,Hong Kong,76,T20I,1523.0,1174.0,162.0,54.0,52.0,29.29,129.73,972.0,63.82,5.44,99.0,121.0,6.0,44.0,7.0,5.0,16.5,7.33,20.17,16.5,44.44,58.0,47.93,8.25,Utility,76.372,24.637999999999998,101.00999999999999
SC Williams,Zimbabwe,76,T20I,1618.0,1270.0,159.0,39.0,66.0,24.52,127.4,870.0,53.77,6.41,1114.0,1284.0,43.0,346.0,81.0,30.0,185.7,6.91,29.86,25.91,31.06,504.0,39.25,10.04,All-Rounder,71.522,38.861999999999995,110.384
O Manishimwe,Rwanda,76,T20I,1019.0,1184.0,93.0,26.0,55.0,18.53,86.06,528.0,51.82,9.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,52.2,50.0,102.2
Abdul Majid Abbasi,Bahrain,76,T20I,47.0,91.0,1.0,1.0,8.0,5.88,51.65,10.0,21.28,45.5,1584.0,1493.0,65.0,777.0,75.0,67.0,264.0,5.66,22.97,24.37,49.05,702.0,47.02,11.15,Utility,27.268,57.510000000000005,84.778
Junaid Aziz,Bahrain,76,T20I,727.0,704.0,47.0,35.0,33.0,22.03,103.27,398.0,54.75,8.59,171.0,253.0,14.0,52.0,13.0,15.0,28.5,8.88,18.07,12.21,30.41,142.0,56.13,6.11,Utility,61.07000000000001,17.281999999999996,78.352
AB de Villiers,South Africa,75,T20I,1591.0,1226.0,135.0,54.0,60.0,26.52,129.77,864.0,54.31,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,73.37800000000001,50.0,123.37800000000001
DM Nakrani,Uganda,75,T20I,1088.0,883.0,66.0,67.0,41.0,26.54,123.22,666.0,61.21,6.64,1451.0,1381.0,90.0,683.0,109.0,30.0,241.8,5.71,15.34,16.12,47.07,616.0,44.61,10.44,All-Rounder,72.146,66.864,139.01
SM Curran,England,75,T20I,696.0,556.0,40.0,32.0,34.0,20.47,125.18,352.0,50.57,7.72,1335.0,1904.0,62.0,391.0,149.0,72.0,222.5,8.56,30.71,21.53,29.29,1028.0,53.99,6.04,Utility,68.37400000000001,37.858000000000004,106.23200000000001
S Lamichhane,ICC World XI,75,T20I,78.0,87.0,3.0,2.0,12.0,6.5,89.66,24.0,30.77,17.4,1735.0,1814.0,135.0,828.0,110.0,87.0,289.2,6.27,13.44,12.85,47.72,962.0,53.03,8.81,Bowler,44.617999999999995,82.194,126.812
AK Markram,South Africa,75,T20I,1938.0,1352.0,178.0,83.0,61.0,31.77,143.34,1210.0,62.44,5.18,416.0,592.0,16.0,146.0,32.0,41.0,69.3,8.54,37.0,26.0,35.1,374.0,63.18,5.7,Utility,82.53200000000001,20.720000000000006,103.25200000000001
Ali Dawood,Bahrain,74,T20I,98.0,121.0,6.0,3.0,10.0,9.8,80.99,42.0,42.86,13.44,1660.0,1704.0,115.0,742.0,140.0,43.0,276.7,6.16,14.82,14.43,44.7,818.0,48.0,9.07,Bowler,44.888000000000005,74.14,119.028
Usman Khan,France,74,T20I,970.0,839.0,91.0,22.0,49.0,19.8,115.61,496.0,51.13,7.42,672.0,775.0,52.0,262.0,42.0,35.0,112.0,6.92,14.9,12.92,38.99,378.0,48.77,8.73,Utility,64.39,43.998000000000005,108.388
Aasif Sheikh,Nepal,74,T20I,1779.0,1510.0,161.0,74.0,69.0,25.78,117.81,1088.0,61.16,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,69.668,50.0,119.668
C Rububagumya,Rwanda,74,T20I,660.0,824.0,41.0,10.0,47.0,14.04,80.1,224.0,33.94,16.16,932.0,1113.0,45.0,332.0,83.0,32.0,155.3,7.17,24.73,20.71,35.62,524.0,47.08,8.1,Utility,44.444,39.274,83.718
Manpreet Singh,Italy,73,T20I,1443.0,1165.0,83.0,61.0,57.0,25.32,123.86,698.0,48.37,8.09,255.0,331.0,7.0,84.0,20.0,16.0,42.5,7.79,47.29,36.43,32.94,176.0,53.17,7.08,Utility,69.346,20.438000000000002,89.784
TH David,Singapore,73,T20I,1677.0,1026.0,129.0,110.0,46.0,36.46,163.45,1176.0,70.13,4.29,169.0,257.0,5.0,50.0,21.0,10.0,28.2,9.11,51.4,33.8,29.59,144.0,56.03,5.45,Utility,93.99,12.368000000000002,106.358
AD Hales,England,73,T20I,2024.0,1482.0,220.0,69.0,64.0,31.62,136.57,1294.0,63.93,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,80.062,50.0,130.062
PA van Meekeren,Netherlands,73,T20I,136.0,126.0,9.0,6.0,16.0,8.5,107.94,72.0,52.94,8.4,1562.0,1836.0,84.0,641.0,158.0,52.0,260.3,7.05,21.86,18.6,41.04,944.0,51.42,7.44,Utility,57.164,56.558,113.72200000000001
MA Leask,Scotland,72,T20I,883.0,693.0,58.0,46.0,51.0,17.31,127.42,508.0,57.53,6.66,949.0,1185.0,54.0,326.0,70.0,49.0,158.2,7.49,21.94,17.57,34.35,574.0,48.44,7.97,Utility,69.398,41.019999999999996,110.41799999999999
RR Pant,India,72,T20I,1142.0,954.0,103.0,41.0,51.0,22.39,119.71,658.0,57.62,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,68.364,50.0,118.364
S Vijay Unni,Malaysia,72,T20I,319.0,382.0,24.0,5.0,20.0,15.95,83.51,126.0,39.5,13.17,1371.0,1395.0,78.0,608.0,95.0,49.0,228.5,6.11,17.88,17.58,44.35,674.0,48.32,9.52,Utility,47.684000000000005,59.52000000000001,107.20400000000001
JJ Smit,Namibia,72,T20I,1293.0,914.0,76.0,77.0,36.0,35.92,141.47,766.0,59.24,5.97,1116.0,1236.0,72.0,450.0,92.0,33.0,186.0,6.65,17.17,15.5,40.32,566.0,45.79,8.93,All-Rounder,82.804,53.614,136.418
O Tuyisenge,Rwanda,72,T20I,988.0,1022.0,91.0,27.0,61.0,16.2,96.67,526.0,53.24,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,55.796000000000014,50.0,105.79600000000002
RA Jadeja,India,71,T20I,508.0,421.0,38.0,14.0,22.0,23.09,120.67,236.0,46.46,8.1,1327.0,1584.0,51.0,488.0,90.0,79.0,221.2,7.16,31.06,26.02,36.77,834.0,52.65,7.85,Utility,66.796,41.954,108.75
AM Kimote,Tanzania,71,T20I,295.0,317.0,24.0,6.0,23.0,12.83,93.06,132.0,44.75,10.57,1139.0,1329.0,81.0,460.0,112.0,40.0,189.8,7.0,16.41,14.06,40.39,688.0,51.77,7.49,Utility,51.306000000000004,55.478,106.784
Tamim Iqbal,Bangladesh,71,T20I,1624.0,1406.0,172.0,45.0,60.0,27.07,115.5,958.0,58.99,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,68.82600000000001,50.0,118.82600000000001
Imad Wasim,Pakistan,71,T20I,459.0,339.0,50.0,10.0,32.0,14.34,135.4,260.0,56.64,5.65,1492.0,1547.0,69.0,605.0,104.0,47.0,248.7,6.22,22.42,21.62,40.55,698.0,45.12,9.88,Utility,71.224,54.61,125.834
W Madhevere,Zimbabwe,71,T20I,1164.0,1038.0,128.0,16.0,56.0,20.79,112.14,608.0,52.23,7.21,422.0,487.0,15.0,141.0,25.0,17.0,70.3,6.93,32.47,28.13,33.41,202.0,41.48,10.05,Utility,63.618,28.032,91.65
BB McCullum,New Zealand,71,T20I,2145.0,1629.0,199.0,91.0,57.0,37.63,131.68,1342.0,62.56,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,80.236,50.0,130.236
Mahedi Hasan,Bangladesh,70,T20I,444.0,447.0,34.0,14.0,32.0,13.88,99.33,220.0,49.55,9.31,1488.0,1670.0,70.0,615.0,127.0,63.0,248.0,6.73,23.86,21.26,41.33,886.0,53.05,7.83,Utility,55.194,52.61599999999999,107.81
Riazat Ali Shah,Uganda,70,T20I,1568.0,1277.0,116.0,69.0,42.0,37.33,122.79,878.0,55.99,6.9,775.0,899.0,40.0,316.0,68.0,31.0,129.2,6.96,22.48,19.38,40.77,458.0,50.95,7.83,All-Rounder,75.24600000000001,39.354,114.60000000000001
KIC Asalanka,Sri Lanka,70,T20I,1415.0,1136.0,98.0,69.0,59.0,23.98,124.56,806.0,56.96,6.8,193.0,252.0,7.0,54.0,16.0,10.0,32.2,7.83,36.0,27.57,27.98,124.0,49.21,7.42,Utility,70.808,19.246000000000002,90.054
WP Masakadza,Zimbabwe,70,T20I,215.0,248.0,13.0,5.0,24.0,8.96,86.69,82.0,38.14,13.78,1209.0,1465.0,45.0,401.0,107.0,43.0,201.5,7.27,32.56,26.87,33.17,686.0,46.83,8.06,Utility,45.888000000000005,38.284000000000006,84.17200000000001
KL Rahul,India,69,T20I,2149.0,1599.0,181.0,96.0,59.0,36.42,134.4,1300.0,60.49,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,80.426,50.0,130.426
K Nassoro,Tanzania,69,T20I,872.0,890.0,81.0,16.0,43.0,20.28,97.98,420.0,48.17,9.18,882.0,976.0,41.0,391.0,72.0,37.0,147.0,6.64,23.8,21.51,44.33,510.0,52.25,8.09,Utility,56.93800000000001,42.066,99.00400000000002
E Rukiriza,Rwanda,69,T20I,207.0,277.0,11.0,6.0,28.0,7.39,74.73,80.0,38.65,16.29,1264.0,1324.0,69.0,564.0,75.0,57.0,210.7,6.28,19.19,18.32,44.62,642.0,48.49,9.58,Utility,40.578,55.124,95.702
T Shamsi,South Africa,69,T20I,10.0,28.0,0.0,0.0,5.0,2.0,35.71,0.0,0.0,0.0,1555.0,1876.0,86.0,521.0,99.0,88.0,259.2,7.24,21.81,18.08,33.5,924.0,49.25,8.32,Utility,15.084000000000001,54.9,69.984
LD Chandimal,Sri Lanka,68,T20I,1048.0,1032.0,89.0,21.0,54.0,19.41,101.55,482.0,45.99,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,57.58200000000001,50.0,107.58200000000001
MNM Aslam,Kuwait,68,T20I,801.0,714.0,73.0,18.0,39.0,20.54,112.18,400.0,49.94,7.85,1430.0,1464.0,75.0,629.0,78.0,67.0,238.3,6.14,19.52,19.07,43.99,714.0,48.77,9.86,Utility,63.07600000000001,58.098,121.174
SD Hope,West Indies,68,T20I,1666.0,1239.0,133.0,89.0,55.0,30.29,134.46,1066.0,63.99,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,78.69800000000001,50.0,128.698
SM Sharif,Scotland,68,T20I,182.0,180.0,9.0,5.0,14.0,13.0,101.11,66.0,36.26,12.86,1444.0,1897.0,79.0,491.0,178.0,55.0,240.7,7.88,24.01,18.28,34.0,1042.0,54.93,6.2,Utility,52.89600000000001,49.0,101.89600000000002
Bilal Khan,Oman,68,T20I,27.0,50.0,1.0,0.0,4.0,6.75,54.0,4.0,14.81,50.0,1524.0,1738.0,95.0,685.0,174.0,51.0,254.0,6.84,18.29,16.04,44.95,1002.0,57.65,6.77,Utility,27.262,62.79,90.05199999999999
D Ramdin,West Indies,68,T20I,574.0,502.0,49.0,18.0,31.0,18.52,114.34,304.0,52.96,7.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,63.736000000000004,50.0,113.736
Mohammad Nawaz,Pakistan,67,T20I,774.0,584.0,62.0,41.0,40.0,19.35,132.53,494.0,63.82,5.67,1204.0,1463.0,73.0,406.0,101.0,53.0,200.7,7.29,20.04,16.49,33.72,722.0,49.35,7.82,Utility,73.516,49.494,123.01
DP Conway,New Zealand,67,T20I,1795.0,1434.0,173.0,52.0,48.0,37.4,125.17,1004.0,55.93,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,76.214,50.0,126.214
RE van der Merwe,Netherlands,67,T20I,532.0,428.0,40.0,15.0,27.0,19.7,124.3,250.0,46.99,7.78,1283.0,1404.0,71.0,481.0,90.0,46.0,213.8,6.57,19.77,18.07,37.49,636.0,45.3,9.43,Utility,66.998,53.048,120.046
R Sandaruwan,Kuwait,67,T20I,1517.0,1132.0,134.0,85.0,65.0,23.34,134.01,1046.0,68.95,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,76.73,50.0,126.73
S Dhawan,India,67,T20I,1759.0,1439.0,191.0,50.0,61.0,28.84,122.24,1064.0,60.49,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,72.53,50.0,122.53
DJG Sammy,ICC World XI,67,T20I,581.0,412.0,46.0,31.0,32.0,18.16,141.02,370.0,63.68,5.35,919.0,1118.0,43.0,303.0,86.0,32.0,153.2,7.3,26.0,21.37,32.97,536.0,47.94,7.79,Utility,76.40800000000002,37.294,113.70200000000001
T Marumani,Zimbabwe,66,T20I,1335.0,1076.0,145.0,46.0,60.0,22.25,124.07,856.0,64.12,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,71.352,50.0,121.352
SPD Smith,Australia,66,T20I,1090.0,899.0,96.0,26.0,40.0,27.25,121.25,540.0,49.54,7.37,295.0,379.0,17.0,97.0,25.0,15.0,49.2,7.7,22.29,17.35,32.88,190.0,50.13,7.38,Utility,69.30799999999999,24.876,94.184
Jatinder Singh,Oman,66,T20I,1482.0,1233.0,168.0,34.0,59.0,25.12,120.19,876.0,59.11,6.1,13.0,23.0,0.0,4.0,2.0,1.0,2.2,10.45,0.0,0.0,30.77,14.0,60.87,4.33,Utility,69.946,6.154,76.1
Aqib Iqbal,Austria,66,T20I,984.0,829.0,72.0,37.0,41.0,24.0,118.7,510.0,51.83,7.61,1502.0,1717.0,76.0,648.0,148.0,51.0,250.3,6.86,22.59,19.76,43.14,898.0,52.3,7.55,Utility,67.446,54.728,122.174
C Munro,New Zealand,65,T20I,1729.0,1134.0,133.0,107.0,54.0,32.02,152.47,1174.0,67.9,4.72,119.0,186.0,4.0,27.0,12.0,10.0,19.8,9.39,46.5,29.75,22.69,108.0,58.06,5.41,Utility,87.376,9.187999999999997,96.56400000000001
Zeeshan Maqsood,Oman,65,T20I,1192.0,1022.0,119.0,42.0,45.0,26.49,116.63,728.0,61.07,6.35,1011.0,1096.0,48.0,389.0,59.0,41.0,168.5,6.5,22.83,21.06,38.48,482.0,43.98,10.11,All-Rounder,69.462,44.396,113.858
MA Starc,Australia,65,T20I,98.0,105.0,4.0,2.0,8.0,12.25,93.33,28.0,28.57,17.5,1559.0,1961.0,79.0,650.0,187.0,60.0,259.8,7.55,24.82,19.73,41.69,1108.0,56.5,6.31,Utility,47.946,52.188,100.134
CR Ervine,Zimbabwe,65,T20I,1423.0,1382.0,139.0,30.0,57.0,24.96,102.97,736.0,51.72,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,61.516000000000005,50.0,111.516
Afif Hossain,Bangladesh,64,T20I,1031.0,888.0,79.0,36.0,47.0,21.94,116.1,532.0,51.6,7.72,193.0,252.0,10.0,71.0,19.0,13.0,32.2,7.83,25.2,19.3,36.79,154.0,61.11,6.03,Utility,65.536,22.208,87.744
RM Koda,Indonesia,64,T20I,23.0,45.0,1.0,0.0,7.0,3.29,51.11,4.0,17.39,45.0,1260.0,1373.0,54.0,571.0,115.0,50.0,210.0,6.54,25.43,23.33,45.32,760.0,55.35,7.64,Utility,25.238000000000003,47.964000000000006,73.20200000000001
Mohammad Nadeem,Oman,64,T20I,756.0,753.0,45.0,20.0,31.0,24.39,100.4,300.0,39.68,11.58,827.0,1070.0,34.0,284.0,86.0,36.0,137.8,7.76,31.47,24.32,34.34,560.0,52.34,6.78,Utility,57.852000000000004,31.668000000000006,89.52000000000001
A Sharafu,United Arab Emirates,64,T20I,1711.0,1335.0,164.0,72.0,54.0,31.69,128.16,1088.0,63.59,5.66,1.0,3.0,0.0,0.0,0.0,0.0,0.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,76.658,0.0,76.658
PM Seelaar,Netherlands,64,T20I,557.0,516.0,40.0,11.0,28.0,19.89,107.95,226.0,40.57,10.12,901.0,1081.0,44.0,301.0,65.0,42.0,150.2,7.2,24.57,20.48,33.41,512.0,47.36,8.42,Utility,59.250000000000014,38.282000000000004,97.53200000000001
A Shukla,Hong Kong,64,T20I,54.0,97.0,3.0,2.0,14.0,3.86,55.67,24.0,44.44,19.4,1171.0,1490.0,54.0,476.0,145.0,51.0,195.2,7.63,27.59,21.69,40.65,886.0,59.46,5.97,Utility,32.7,41.580000000000005,74.28
Iftikhar Ahmed,Pakistan,64,T20I,941.0,746.0,66.0,42.0,40.0,23.52,126.14,516.0,54.84,6.91,299.0,357.0,8.0,82.0,21.0,10.0,49.8,7.17,44.62,37.38,27.42,144.0,40.34,9.65,Utility,70.83200000000001,22.834000000000003,93.66600000000001
J Charles,West Indies,64,T20I,1416.0,1149.0,149.0,68.0,61.0,23.21,123.24,1004.0,70.9,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,72.76,50.0,122.76
CA Young,Ireland,64,T20I,73.0,101.0,5.0,2.0,10.0,7.3,72.28,32.0,43.84,14.43,1321.0,1782.0,81.0,486.0,153.0,75.0,220.2,8.09,22.0,16.31,36.79,1062.0,59.6,5.79,Utility,40.6,49.30800000000001,89.90800000000002
LMP Simmons,West Indies,64,T20I,1482.0,1260.0,137.0,66.0,53.0,27.96,117.62,944.0,63.7,6.21,44.0,72.0,6.0,12.0,9.0,2.0,7.3,9.86,12.0,7.33,27.27,48.0,66.67,4.0,Utility,70.97200000000001,8.554000000000004,79.52600000000001
Saad Bin Zafar,Canada,64,T20I,471.0,388.0,38.0,16.0,17.0,27.71,121.39,248.0,52.65,7.19,1327.0,1352.0,70.0,583.0,85.0,50.0,221.2,6.11,19.31,18.96,43.93,640.0,47.34,9.83,Utility,70.17000000000002,56.236000000000004,126.40600000000002
Meet Bhavsar,Kuwait,64,T20I,1644.0,1312.0,141.0,59.0,55.0,29.89,125.3,918.0,55.84,6.56,245.0,288.0,15.0,96.0,18.0,13.0,40.8,7.06,19.2,16.33,39.18,150.0,52.08,7.9,Utility,73.24400000000001,28.536,101.78000000000002
SV Samson,India,64,T20I,1405.0,937.0,116.0,84.0,50.0,28.1,149.95,968.0,68.9,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,85.0,50.0,135.0
Saeed Ajmal,Pakistan,64,T20I,91.0,91.0,7.0,2.0,10.0,9.1,100.0,40.0,43.96,10.11,1457.0,1564.0,85.0,582.0,112.0,45.0,242.8,6.44,18.4,17.14,39.95,718.0,45.91,9.28,Utility,52.432,59.79,112.22200000000001
L Ngidi,South Africa,63,T20I,59.0,73.0,5.0,1.0,5.0,11.8,80.82,26.0,44.07,12.17,1336.0,1890.0,87.0,510.0,173.0,86.0,222.7,8.49,21.72,15.36,38.17,1208.0,63.92,5.16,Utility,45.861999999999995,49.984,95.846
Kushal Malla,Nepal,63,T20I,1095.0,854.0,64.0,73.0,43.0,25.47,128.22,694.0,63.38,6.23,410.0,419.0,25.0,160.0,23.0,17.0,68.3,6.13,16.76,16.4,39.02,194.0,46.3,10.25,Utility,74.15200000000002,37.154,111.30600000000001
Zubaidi Zulkifle,Malaysia,63,T20I,1043.0,770.0,103.0,53.0,58.0,17.98,135.45,730.0,69.99,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,75.37,50.0,125.37
